# segmented_pinyin<TAB>word<TAB>frequency
liu'zong'zhou	刘宗周	151
liu'zou	溜走	137
li'wai	例外	1198
li'wai	里外	177
li'wei	立委	114
li'wei'min	李为民	293
li'wen'xiu	李文秀	876
li'wen'zhong	李文忠	90
li'wu	礼物	1113
li'wu	里屋	102
li'wu'pu	利物浦	278
li'wu'wei	厉无畏	264
li'xi	利息	1436
li'xi	离席	70
li'xia	立下	542
li'xian	立宪	243
li'xiang	理想	3988
li'xiang	立项	419
li'xiang'guo	理想国	218
li'xiang'hua	理想化	81
li'xiang'qian	李向前	110
li'xiang'zhu'yi	理想主义	63
li'xian'nian	李先念	961
li'xian'pai	立宪派	81
li'xian'sheng	李先生	69
li'xiao'shuang	李小双	259
li'xiao'ya	李小芽	60
li'xiao'zhong	李孝忠	63
li'xi'bao	粒细胞	134
li'xi'hua	李西华	67
li'xi'lv	利息率	536
li'xin	离心	120
li'xing	理性	1949
li'xing	例行	817
li'xing'gong'shi	例行公事	58
li'xing'liang	李行亮	256
li'xing'zhu'yi	理性主义	64
li'xin'jue	李新觉	256
li'xin'li	离心力	65
li'xin'liang	李新良	257
li'xiu	离休	156
li'xue	力学	1619
li'xue	理学	531
li'xu'e	李绪鄂	256
li'xue'qin	李学勤	72
li'xue'yuan	理学院	58
li'ya	利亚	262
li'yan	砾岩	114
li'yi	利益	8351
li'yi	礼仪	1092
li'yi	立意	156
li'yi	离异	97
li'yi'he	李义河	146
li'yi'jun	李翊君	256
li'ying	理应	617
li'ying'wai'he	里应外合	80
li'yong	利用	13559
li'yong'bo	李永波	292
li'yong'lv	利用率	215
li'you	理由	3333
li'you	利诱	67
li'yu	利于	636
li'yu	鲤鱼	355
li'yu	立于	257
li'yu	礼遇	132
li'yu	李煜	71
li'yuan	李渊	120
li'yuan	梨园	85
li'yuan'hong	黎元洪	444
li'yuan'zheng	李元正	257
li'yuan'zhi	李沅芷	521
li'yu'bu'bai'zhi'di	立于不败之地	110
li'yue	礼乐	213
li'yue're'nei'lu	里约热内卢	123
li'yun'feng	李云风	351
li'zhan	力战	127
li'zhang	里长	62
li'zhao'xing	李肇星	553
li'zheng	力争	657
li'zheng	例证	189
li'zheng	立正	104
li'zheng'dao	李政道	65
li'zhen'ye	李振邺	122
li'zhi	理智	1007
li'zhi	荔枝	259
li'zhi	离职	233
li'zhi	立志	203
li'zhi	吏治	192
li'zhi	礼制	97
li'zhi'chang	李志常	99
li'zhi'gao	李志高	259
li'zhi'qi'zhuang	理直气壮	212
li'zhong'an	李重庵	257
li'zhong'tang	李中堂	248
li'zhu	力主	220
li'zhu	立柱	97
li'zhuang	粒状	114
li'zi	例子	1607
li'zi	粒子	1503
li'zi	离子	1478
li'zi	李子	348
li'zi	栗子	128
li'zi	狸子	82
li'zi'cheng	李自成	5577
li'zong'han	李宗翰	256
li'zong'ren	李宗仁	145
li'zu	立足	719
li'zu	黎族	608
li'zu'dian	立足点	111
li'zuo	力作	109
li'zuo'rong	李作荣	256
li'zu'zhi'di	立足之地	82
lo	咯	21
long	龙	9197
long	隆	1584
long	笼	943
long	霳	908
long	拢	765
long	弄	289
long	聋	272
long	陇	259
long	湰	203
long	垄	148
long	珑	110
long	砻	102
long	胧	90
long	茏	70
long	栊	62
long	垅	61
long	眬	60
long	屸	57
long	鑨	44
long	硦	2
long'cheng	龙城	77
long'chuan	龙船	287
long'da	龙大	515
long'da'si	隆达斯	112
long'dong	隆冬	229
long'duan	垄断	1687
long'duan'xing	垄断性	76
long'duan'zi'ben	垄断资本	107
long'feng	龙凤	141
long'fu	龙服	128
long'fu'si	隆福寺	73
long'gong	龙宫	317
long'gu	龙骨	207
long'hai'tie'lu	陇海铁路	68
long'he'xi	龙合玺	256
long'hu	龙虎	59
long'hua'feng	龙画凤	129
long'jiang	龙江	69
long'jing	龙井	242
long'jing'cha	龙井茶	120
long'ju	龙驹	86
long'juan'feng	龙卷风	69
long'kou	龙口	118
long'le'hao	龙乐豪	267
long'long	隆隆	280
long'luo	笼络	432
long'mai	龙脉	145
long'men	龙门	835
long'pao	龙袍	492
long'qi	隆起	450
long'qing	隆庆	677
long'quan	龙泉	404
long'shan	龙山	206
long'shan'wen'hua	龙山文化	179
long'tan	龙潭	79
long'tang	弄堂	262
long'ting	龙亭	406
long'tong	笼统	130
long'tou	龙头	1430
long'wang	龙王	373
long'wang'miao	龙王庙	64
long'wei	龙尾	83
long'xi	陇西	136
long'xia	龙虾	101
long'xiong	隆胸	78
long'ya	聋哑	88
long'yan	龙眼	177
long'yi	龙椅	83
long'you	陇右	88
long'zhao	笼罩	946
long'zhong	隆重	917
long'zhong	隆中	800
long'zhou	龙舟	230
long'zi	笼子	178
long'zi	聋子	69
lou	楼	6245
lou	剅	2048
lou	搂	1318
lou	漏	1057
lou	镂	350
lou	婁	332
lou	喽	290
lou	露	141
lou	陋	122
lou	娄	118
lou	瘘	75
lou	篓	73
lou	牢	61
lou	瘺	56
lou	嵝	39
lou	偻	37
lou'ban	楼板	93
lou'bao	搂抱	128
lou'dao	楼道	100
lou'diao	漏掉	74
lou'ding	楼顶	253
lou'dong	漏洞	492
lou'dou	漏斗	186
lou'fang	楼房	367
lou'ge	楼阁	273
lou'jia	楼价	78
lou'jiu'ying	楼九楹	129
lou'kong	镂空	126
lou'lan	楼兰	128
lou'lian	露脸	70
lou'luo	喽罗	255
lou'mian	露面	386
lou'pan	楼盘	169
lou'qian	楼前	132
lou'shang	楼上	1082
lou'shi	楼市	114
lou'shi'mu	楼式木	256
lou'shui	漏税	76
lou'shui	漏水	71
lou'tai	楼台	105
lou'ti	楼梯	678
lou'ti'kou	楼梯口	76
lou'tou	楼头	70
lou'tou	露头	66
lou'wang	漏网	63
lou'xia	楼下	737
lou'yang'sheng	楼阳生	256
lou'zi	篓子	64
lu	路	27626
lu	露	2822
lu	陆	2144
lu	录	1833
lu	鹿	1817
lu	胪	1739
lu	鲁	1594
lu	炉	1583
lu	鐪	1326
lu	虏	1001
lu	卢	801
lu	卤	778
lu	鏀	716
lu	椂	544
lu	掳	462
lu	六	420
lu	禄	404
lu	簬	397
lu	璐	322
lu	庐	310
lu	碌	307
lu	麓	283
lu	橹	256
lu	辂	219
lu	撸	194
lu	戮	193
lu	擄	187
lu	绿	185
lu	颅	177
lu	渌	174
lu	角	174
lu	谷	173
lu	潞	168
lu	芦	141
lu	鲈	133
lu	鸬	123
lu	噜	102
lu	櫨	93
lu	鹭	61
lu	舻	59
lu	赂	53
lu	摝	48
lu	逯	48
lu	箓	47
lu	櫓	41
lu	辘	39
lu	泸	36
lu	嚧	33
lu	簵	30
lu	蓼	6
lu	酪	4
luan	乱	8329
luan	卵	1546
luan	欒	378
luan	鸾	250
luan	鑾	142
luan	娈	133
luan	滦	100
lu'an	六安	89
luan	銮	87
luan	峦	67
luan	挛	67
luan	孪	63
luan'bing	乱兵	59
luan'chao	卵巢	357
luan'cheng'yi'tuan	乱成一团	146
luan'da	乱打	518
luan'dong	乱动	121
luan'fa	乱发	67
luan'fei	乱飞	97
luan'fen'fen	乱纷纷	58
luan'he	滦河	85
luan'hong'hong	乱哄哄	103
luan'jiao	乱叫	192
luan'kan	乱砍	322
luan'liu	乱流	88
luan'lun	乱伦	79
luan'pao	乱跑	125
luan'pao	卵泡	60
luan'qi'ba'zao	乱七八糟	277
luan'sheng	卵生	101
luan'sheng	孪生	82
luan'shi	乱石	212
luan'shi	乱世	191
luan'shi	卵石	111
luan'shuo	乱说	167
luan'xi'bao	卵细胞	77
luan'xing	卵形	184
luan'zao'zao	乱糟糟	106
luan'zi	卵子	129
luan'zi	乱子	126
lu'bang'zheng	卢邦正	257
lu'bi	卢比	171
lu'bian	路边	697
lu'bu	卢布	334
lu'cheng	路程	297
lu'cheng'feng	陆乘风	70
lu'cheng'wei	陆承伟	210
lu'chu	露出	3058
lu'chuan	陆川	94
lu'da'fu	卢大夫	101
lu'da'you	陆大有	116
lu'de	路德	102
lu'deng	路灯	446
lu'di	陆地	1110
lu'duan	路段	185
lu'er'dao	鹿儿岛	82
lu'fei	路费	68
lu'fei'qing	陆菲青	496
lu'feng	陆丰	89
lu'fu'gong	卢浮宫	91
lu'gao'xuan	陆高轩	148
lu'gou'qiao	卢沟桥	88
lu'gu	颅骨	73
lu'gu	露骨	71
lu'guan'ying	陆冠英	272
lu'gui'cheng	鲁桂成	256
lu'guo	路过	535
lu'guo	鲁国	89
lu'hai'jun	陆海军	60
lu'hai'kong	陆海空	101
lu'hua	芦花	846
lu'hua	卤化	96
lu'hui	芦荟	69
lu'hu'li	陆胡理	92
lu'huo	炉火	334
lu'huo'chun'qing	炉火纯青	189
lu'ji	卤鸡	517
lu'ji	路基	113
lu'ji	陆基	100
lu'jiang	庐江	318
lu'jiao	鹿角	887
lu'jing	路径	486
lu'jing	路经	88
lu'jun	陆军	3253
lu'jun	路军	85
lu'jun'da'xue	陆军大学	281
lu'jun'hang'kong'bing	陆军航空兵	60
lu'jun'yi	卢俊义	532
lu'ke'na	卢克纳	112
lu'kou	路口	416
lu'kuang	路况	70
lu'li'ding	陆立鼎	123
lu'lin	绿林	220
lu'lu	陆路	306
lu'lu'xu'xu	陆陆续续	62
lu'lve	掳掠	202
lu'mang	鲁莽	211
lu'mian	路面	494
lu'mo'lu	鲁磨路	256
lun	论	7378
lun	轮	4615
lun	伦	970
lun	抡	338
lun	沦	143
lun	惀	82
lun	仑	63
lun	纶	61
lu'nan	路南	65
lun'bi	伦比	272
lun'bian	论辩	180
lun'chang	伦常	71
lun'chuan	轮船	679
lun'cong	论丛	75
lun'dian	论点	397
lun'diao	论调	73
lun'du	轮渡	72
lun'duan	论断	461
lun'dun	伦敦	2255
lun'dun'da'xue	伦敦大学	107
lu'nei	颅内	75
lu'neng'tai'shan	鲁能泰山	71
lun'fan	轮番	514
lun'heng	论衡	63
lun'huan	轮换	221
lun'hui	轮回	376
lun'ji	论及	165
lun'ju	论据	133
lun'kuo	轮廓	499
lun'li	伦理	596
lun'li	论理	70
lun'liu	轮流	694
lun'li'xue	伦理学	255
lun'luo	沦落	154
lun'qin	伦琴	61
lun'sang	沦丧	171
lun'shi	轮式	228
lun'shu	论述	2057
lun'tai	轮胎	311
lun'tan	论坛	4009
lun'ti	论题	468
lun'wang	沦亡	147
lun'wei	沦为	719
lun'wen	论文	1875
lun'wen'ji	论文集	58
lun'xian	沦陷	345
lun'xian'qu	沦陷区	88
lun'yi	轮椅	96
lun'yu	论语	265
lun'zhan	论战	243
lun'zhe	论者	146
lun'zheng	论证	1425
lun'zheng	论争	94
lun'zhi	轮值	73
lun'zhu	论著	270
lun'zi	轮子	207
lun'zui	论罪	78
lun'zuo	轮作	80
luo	落	8776
luo	罗	3730
luo	珞	1569
luo	路	1381
luo	洛	1059
luo	欏	720
luo	螺	709
luo	鏍	702
luo	逻	617
luo	络	469
luo	裸	463
luo	锣	396
luo	椤	363
luo	骡	342
luo	啰	275
luo	骆	256
luo	萝	248
luo	果	224
luo	格	212
luo	雒	199
luo	摞	121
luo	癳	114
luo	曪	106
luo	箩	104
luo	洜	96
luo	鑼	57
luo	鎯	51
luo	硦	47
luo	泺	33
luo	荦	30
luo	捋	25
luo	咯	21
luo	欙	17
luo	烙	16
luo	碌	15
luo	猓	11
luo	橐	8
luo	硌	8
luo	酪	4
luo	蠡	3
luo'ai'cen	罗埃岑	64
luo'bai	落败	154
luo'bang	落榜	107
luo'bing'hui	罗炳辉	73
luo'bo	萝卜	343
luo'bo'te	罗伯特	163
luo'bu'po	罗布泊	163
luo'cha	罗刹	713
luo'cha	落差	348
luo'cheng	落成	543
luo'cheng	罗城	187
luo'chuan	洛川	70
luo'dao	落到	782
luo'dao'shi'chu	落到实处	82
luo'de	落得	285
luo'de'dao	罗得岛	85
luo'di	落地	954
luo'dian	落点	64
luo'gan	罗干	92
luo'gu	锣鼓	294
luo'hai	罗海	58
luo'han	罗汉	256
luo'han'tang	罗汉堂	60
luo'he'wu	络合物	59
luo'hou	落后	2713
luo'hu	落户	204
luo'hua'liu'shui	落花流水	159
luo'huang'er'tao	落荒而逃	85
luo'ji	逻辑	2059
luo'ji	落基	64
luo'jia	罗家	267
luo'jia	珞珈	256
luo'jia'dun	罗家墩	256
luo'jiao	落脚	115
luo'jiao'dian	落脚点	59
luo'ji'si'wei	逻辑思维	91
luo'ji'xue	逻辑学	172
luo'ke	洛克	93
luo'ke'fei'lei	洛克菲勒	70
luo'ke'li	洛克里	64
luo'ke'xi'de	洛克希德	215
luo'kong	落空	148
luo'kuan	落款	62
luo'kuang	箩筐	71
luo'lan	罗兰	90
luo'lao'si	洛劳斯	96
luo'lei	落泪	116
luo'lie	罗列	130
luo'lin	洛林	105
luo'li'ya	洛里亚	59
luo'lu	裸露	436
luo'lun'zi	洛伦兹	110
luo'ma	罗马	3071
luo'ma	骡马	225
luo'ma	落马	165
luo'ma'di'guo	罗马帝国	640
luo'ma'jiao'huang	罗马教皇	90
luo'ma'ni'ya	罗马尼亚	596
luo'mi'ou	罗密欧	65
luo'mo	落寞	62
luo'mu	落幕	106
luo'na'er'di	罗纳尔迪	110
luo'na'er'duo	罗纳尔多	58
luo'nan	落难	68
luo'ning	洛宁	61
luo'pan	罗盘	170
luo'po	落魄	120
luo'qing'quan	罗清泉	771
luo'ri	落日	104
luo'rong'huan	罗荣桓	108
luo'ru	落入	892
luo'ru'cai	罗汝才	365
luo'rui'qing	罗瑞卿	110
luo'sai'hu'zi	络腮胡子	77
luo'sang	洛桑	314
luo'shan	罗山	110
luo'shan	落山	78
luo'shan'ji	洛杉矶	488
luo'shen	罗什	71
luo'sheng	锣声	95
luo'shi	落实	2219
luo'shi	珞狮	768
luo'shi	罗氏	116
luo'shui	落水	157
luo'shui	洛水	61
luo'si	罗斯	233
luo'si'fu	罗斯福	318
luo'su	罗素	117
luo'suo	罗嗦	74
luo'ti	裸体	205
luo'tian	罗田	785
luo'tian'xian	罗田县	519
luo'tuo	骆驼	705
luo'wang	罗网	66
luo'wen	螺纹	138
luo'wen	罗文	73
luo'wu	落伍	83
luo'xiao'man	罗小蛮	128
luo'xiao'mei	罗小梅	217
luo'xiao'wei	罗晓维	126
luo'xiu'zhu	罗秀竹	166
luo'xuan	螺旋	550
luo'xuan	落选	107
luo'xuan'jiang	螺旋桨	237
luo'ya'meng	罗亚蒙	256
luo'yang	洛阳	2331
luo'yang'cheng	洛阳城	211
luo'ye	落叶	805
luo'ye'song	落叶松	150
luo'yi'bu'jue	络绎不绝	168
luo'zhang'li	罗长礼	95
luo'zi	骡子	678
luo'zi'zhi'wu	裸子植物	112
luo'zuo	落座	139
lu'pang	路旁	355
lu'pu'si	卢普斯	74
lu'qiao	路桥	698
lu'qing'du	鹿清笃	119
lu'qu	录取	4370
lu'qu'lv	录取率	327
lu'qu'xian	录取线	58
lu'ren	路人	117
lu'rong	鹿茸	104
lu'rui'hua	卢瑞华	259
lu'se'fu	卢瑟福	112
lu'sen'bao	卢森堡	270
lu'shan	庐山	533
lu'shang	路上	2706
lu'shang	陆上	509
lu'shan'hui'yi	庐山会议	96
lu'sheng	陆生	93
lu'shi	卢氏	60
lu'shu	路数	66
lu'shui	露水	133
lu'shui	卤水	61
lu'su	卤素	173
lu'su	鲁肃	121
lu'su	露宿	80
lu'suo	卢梭	163
lu'te'dan	鹿特丹	73
lu'te'shi	鲁特氏	128
lu'tian	露天	642
lu'tou	路透	181
lu'tou	炉头	72
lu'tou'she	路透社	151
lu'tu	路途	234
lu'wang'da	卢旺达	109
lu'wei	芦苇	667
lu'wu'shuang	陆无双	859
lu'xian	路线	4463
lu'xiang	录像	313
lu'xiang	路向	82
lu'xiang	陆相	82
lu'xiang'dai	录像带	69
lu'xiang'ji	录像机	91
lu'xiang'sheng	卢象升	382
lu'xian'tu	路线图	81
lu'xiao'yi	陆小艺	124
lu'xi'nan	鲁西南	64
lu'xi'rong	陆希荣	207
lu'xu	陆续	2153
lu'xun	鲁迅	1507
lu'yi	路易	156
lu'yin	录音	355
lu'yin'dai	录音带	124
lu'ying	露营	72
lu'yin'ji	录音机	143
lu'yi'shi'si	路易十四	62
lu'yi'si	路易斯	106
lu'yong	录用	481
lu'yong'xiang	路甬祥	268
lu'you	陆游	620
lu'you	路由	67
lu'you'jiao	鲁有脚	168
lu'you'qi	路由器	97
lu'yu	陆羽	342
lu'yuan'wai	卢员外	65
lu'zhan	陆战	173
lu'zhan'dui	陆战队	153
lu'zhang'ke	鹿杖客	199
lu'zhao'hai	鹿兆海	151
lu'zhao'peng	鹿兆鹏	543
lu'zhen'tian	陆震天	91
lu'zhi	录制	162
lu'zhi'shen	鲁智深	327
lu'zhou	泸州	165
lu'zhuang'zhu	陆庄主	131
lu'zi	路子	475
lu'zi	炉子	424
lu'zi'lin	鹿子霖	805
lv	率	8539
lv	绿	3701
lv	旅	2722
lv	律	2073
lv	驴	1209
lv	屡	1152
lv	吕	935
lv	铝	901
lv	閭	792
lv	虑	655
lv	捋	506
lv	氯	503
lv	履	316
lv	滤	274
lv	缕	235
lv	闾	153
lv	累	144
lv	侣	139
lv	鹿	91
lv	榈	67
lv	垏	60
lv	婁	17
lv	櫨	5
lv	壘	4
lv	偻	2
lv'bo	滤波	63
lv'bo'qi	滤波器	106
lv'bu	吕布	332
lv'cha	绿茶	139
lv'cheng	旅程	130
lv'cheng	绿城	86
lv'ci	屡次	332
lv'dai	履带	291
lv'dai'shi	履带式	172
lv'deng	绿灯	65
lv'di	绿地	174
lv'dian	旅店	390
lv'diao'yang	吕调阳	197
lv'dou	绿豆	709
lve	略	4740
lve	掠	1197
lv'e	绿萼	596
lve	率	427
lve	擽	70
lve	锊	63
lve	畧	33
lve'dai	略带	214
lve'duo	掠夺	672
lve'guo	掠过	629
lve'lve	略略	170
lve'qu	掠取	80
lve'wei	略微	277
lve'wei	略为	91
lve'you	略有	644
lve'zou	掠走	147
lve'zuo	略作	60
lv'fang	氯仿	102
lv'fan'tu	铝矾土	63
lv'fei	绿肥	76
lv'guan	旅馆	619
lv'he'jin	铝合金	138
lv'hua	绿化	1052
lv'hua	氯化	155
lv'hua'dai	绿化带	151
lv'hua'na	氯化钠	117
lv'hua'qing	氯化氢	67
lv'jian'bu'xian	屡见不鲜	139
lv'jiao'hui	旅交会	177
lv'ju	旅居	92
lv'ke	旅客	1554
lv'li	律例	162
lv'li	膂力	129
lv'li	履历	89
lv'liang	吕梁	64
lv'ling	律令	143
lv'lv	屡屡	296
lv'lv	缕缕	90
lv'meng	吕蒙	78
lv'qi	氯气	138
lv'se	绿色	2851
lv'se'zhi'wu	绿色植物	86
lv'she	旅舍	110
lv'she	旅社	80
lv'shi	律师	1826
lv'shi	律诗	81
lv'shi'dong	吕始东	64
lv'shu	绿树	80
lv'shun	旅顺	191
lv'song'shi	绿松石	290
lv'tu	旅途	283
lv'tu	铝土	129
lv'tu'kuang	铝土矿	131
lv'wei'qi	吕维祺	59
lv'xing	履行	1684
lv'xing	旅行	1131
lv'xing'jia	旅行家	219
lv'xing'she	旅行社	2232
lv'xing'tuan	旅行团	73
lv'xing'zhe	旅行者	166
lv'ye	绿叶	183
lv'yi	绿衣	107
lv'yi	绿意	63
lv'yin	绿荫	66
lv'ying	绿营	110
lv'you	旅游	16124
lv'you'dian	旅游点	111
lv'you'jie	旅游节	88
lv'you'jie	旅游界	66
lv'you'ju	旅游局	841
lv'you'qu	旅游区	2039
lv'you'sheng'di	旅游胜地	237
lv'you'tuan	旅游团	116
lv'you'ye	旅游业	1203
lv'you'ye'jie	旅游业界	58
lv'you'zhe	旅游者	369
lv'zao	绿藻	91
lv'zhang	旅长	172
lv'zhi'yue	吕之悦	146
lv'zhong	率众	210
lv'zhong'mei	吕忠梅	256
lv'zhou	绿洲	388
lv'zhu	绿竹	117
lv'zi	驴子	291
m	唔	24
m	呒	3
ma	吗	21245
ma	马	19918
ma	骂	7047
ma	妈	5014
ma	杩	3505
ma	嘛	3437
ma	麻	1772
ma	码	1535
ma	么	566
ma	玛	550
ma	鎷	471
ma	蟆	171
ma	蚂	133
ma	抹	110
ma	摩	91
ma	嬷	60
ma	嚜	25
ma	麽	24
ma	靡	13
ma	貉	4
ma'an	马鞍	216
ma'an'shan	马鞍山	326
ma'bei	马背	471
ma'bi	麻痹	295
ma'bian	马鞭	231
ma'bu	麻布	418
ma'bu	抹布	90
ma'bu	马步	65
ma'bu'jun	马步军	66
ma'bu'ting'ti	马不停蹄	128
ma'chang	马场	295
ma'chao	马超	170
ma'chao'xing	马超兴	73
ma'chao'xu	马朝旭	1844
ma'che	马车	429
ma'cheng	麻城	1059
ma'cheng'shi	麻城市	258
ma'chun'hua	马春花	257
ma'ci	马刺	460
ma'da	马达	98
ma'dai	麻袋	474
ma'dai	马岱	124
ma'da'jia'si'jia	马达加斯加	219
ma'dao	马道	281
ma'dao	马刀	200
ma'dao	马岛	124
ma'dao'cheng'gong	马到成功	313
ma'de'la'si	马德拉斯	59
ma'de'li	马德里	239
ma'deng	马灯	66
ma'deng	马镫	63
ma'ding	马丁	437
ma'ding'nei'si	马丁内斯	70
ma'dui	马队	83
ma'er	马儿	115
ma'er'dai'fu	马尔代夫	114
ma'er'sa'si	马尔萨斯	71
ma'er'ta	马耳他	143
ma'fan	麻烦	2059
ma'fan'ni	麻烦你	64000000
ma'fei	吗啡	89
ma'feng	蚂蜂	131
ma'fu	马夫	443
ma'gua	马褂	104
ma'guang'zuo	马光佐	141
ma'guang'zuo	麻光佐	141
ma'guan'tiao'yue	马关条约	98
ma'ha'mu	马哈木	64
ma'hao	马号	101
ma'he	马赫	186
ma'hu	马虎	171
ma'hua	麻花	64
ma'huang	麻黄	76
ma'hu'cun	马湖村	256
mai	买	10529
mai	卖	7578
mai	脉	3089
mai	埋	2394
mai	麦	1452
mai	派	1093
mai	迈	926
mai	哩	221
mai	霾	107
mai	咪	20
mai'a'mi	迈阿密	144
mai'ban	买办	251
mai'bo	脉搏	260
mai'bu	迈步	165
mai'bu'qi	买不起	122
mai'cang	埋藏	329
mai'cao	麦草	79
mai'chang	卖场	159
mai'chong	脉冲	695
mai'chu	迈出	435
mai'chu	卖出	339
mai'dan	买单	97
mai'dang'lao	麦当劳	127
mai'di	卖地	74
mai'dian	买点	114
mai'dian	卖点	90
mai'diao	卖掉	278
mai'di'na	麦地那	105
mai'dong	脉动	94
mai'duan	买断	60
mai'fang	买房	259
mai'fang	买方	238
mai'fang	卖方	179
mai'fu	埋伏	846
mai'guo	卖国	864
mai'guo'qiu'rong	卖国求荣	272
mai'guo'zei	卖国贼	1364
mai'hao	买好	63
mai'jia	麦加	285
mai'jia	买家	163
mai'jia	卖家	104
mai'jie	麦秸	117
mai'jin	迈进	651
mai'jin	买进	125
mai'kai	迈开	127
mai'ke	麦克	93
mai'ke	迈克	57
mai'ke'a'se	麦克阿瑟	115
mai'ke'er	迈克尔	101
mai'ke'la'lun	麦克拉伦	147
mai'ke'si	麦克斯	67
mai'ke'si'wei	麦克斯韦	152
mai'lai	买来	292
mai'li	卖力	145
mai'luo	脉络	155
mai'mai	买卖	1832
mai'mai'ti	买买提	272
mai'men	脉门	80
mai'miao	麦苗	64
mai'ming	卖命	68
mai'mo	埋没	104
mai'nong	卖弄	152
mai'piao	买票	83
mai'ru	买入	213
mai'ru	埋入	69
mai'she	埋设	78
mai'shen	卖身	74
mai'sui	麦穗	62
mai'tian	麦田	133
mai'tou	埋头	258
mai'tou'ku'gan	埋头苦干	117
mai'xia	买下	219
mai'xiang	迈向	172
mai'xiang	脉象	103
mai'yi	卖艺	79
mai'yin	卖淫	115
mai'zang	埋葬	365
mai'zhe	买者	293
mai'zhe'lun	麦哲伦	92
mai'zhu	买主	132
mai'zi	麦子	460
ma'jia	马甲	63
ma'jiang	麻将	253
ma'jiao	马脚	134
ma'jia'peng	马家棚	256
ma'jiu	马厩	63
ma'ju	马驹	90
ma'ke	马克	491
ma'ke'ni	马可尼	62
ma'ke'si	马克思	983
ma'ke'si	马科斯	67
ma'ke'si	马克斯	57
ma'ke'si'zhu'yi	马克思主义	2759
ma'ke'si'zhu'yi'zhe	马克思主义者	126
ma'kou	马口	269
ma'la	马拉	116
ma'lai	马来	557
ma'lai'ban'dao	马来半岛	116
ma'lai'xi'ya	马来西亚	820
ma'lai'ya	马来亚	80
ma'la'jiang	麻辣酱	256
ma'lan	马兰	112
ma'lan'yu	马兰峪	70
ma'la'song	马拉松	80
ma'la'wei	马拉维	87
ma'li	马力	446
ma'li	马里	318
ma'li	玛丽	113
ma'li	麻利	97
ma'liang	马良	672
ma'li'ang	马里昂	78
ma'lie	马列	102
ma'lie'zhu'yi	马列主义	360
ma'lin'gong	马林工	256
ma'ling'shu	马铃薯	373
ma'liu'jia	马六甲	97
ma'liu'jia'hai'xia	马六甲海峡	131
ma'li'ya	玛利亚	185
ma'li'ya	玛丽亚	91
ma'lu	马路	660
ma'ma	妈妈	4525
ma'ma	嬷嬷	123
ma'ma'hu'hu	马马虎虎	69
ma'ming'de	马明德	79
ma'mu	麻木	430
ma'mu'bu'ren	麻木不仁	69
man	满	9603
man	慢	2660
man	瞒	1555
man	蛮	1158
man	漫	841
man	曼	690
man	鏋	552
man	悗	425
man	螨	297
man	満	253
man	谩	246
man	蔓	212
man	姏	209
man	幔	182
man	槾	143
man	埋	120
man	鳗	111
man	睌	83
man	幕	76
man	缦	63
man	鞔	52
man	嫚	34
ma'nao	玛瑙	263
ma'na'si	玛纳斯	61
man'bu	漫步	327
man'bu'jiang'li	蛮不讲理	60
man'bu'jing'xin	漫不经心	145
man'bu'zai'hu	满不在乎	132
man'chang	漫长	1151
man'cheng	满城	197
man'che'si'te	曼彻斯特	149
man'de'la	曼德拉	107
man'di	满地	405
man'fen	满分	154
man'fu	满腹	202
mang	忙	10154
mang	芒	661
mang	盲	403
mang	蟒	328
mang	茫	309
mang	莽	204
mang	硥	172
mang	笀	82
mang	蠎	68
mang	厖	3
mang	朦	2
man'gan	蛮干	57
mang'bu'die	忙不迭	141
mang'cong	盲从	58
mang'dong	盲动	97
mang'guo	芒果	125
mang'huo	忙活	378
mang'lu	忙碌	623
mang'luan	忙乱	150
mang'mang	茫茫	559
mang'mang	莽莽	72
mang'mang'lu'lu	忙忙碌碌	78
mang'mu	盲目	852
mang'mu'xing	盲目性	69
mang'ran	茫然	691
mang'ren	盲人	352
mang'she	蟒蛇	78
man'gu	曼谷	385
mang'xiao	芒硝	73
mang'yu	忙于	361
mang'zhuang	莽撞	149
man'ha'dun	曼哈顿	92
man'han	满汉	158
man'heng	蛮横	109
man'heng'wu'li	蛮横无理	144
man'hua	漫画	313
man'huai	满怀	491
man'huai'xin'xin	满怀信心	83
ma'ni'la	马尼拉	166
man'jie	满街	114
man'kou	满口	260
man'li	鳗鲡	68
man'lian	满脸	1980
man'lian	曼联	260
man'lu'dao	曼璐道	57
man'ma	谩骂	98
man'man	慢慢	4427
man'man	满满	193
man'man	漫漫	164
man'man'de	满满的	163
man'man'shuo	慢慢说	65
man'men	满门	111
man'mian	满面	307
man'mu	满目	71
man'pao	慢跑	56
man'qiang	满腔	457
man'qing	满清	513
man'shan'bian'ye	漫山遍野	68
man'shen	满身	341
man'tang	满堂	82
man'tian	漫天	203
man'tian	满天	161
man'tian'fei	满天飞	70
man'tiao'si'li	慢条斯理	99
man'tou	馒头	810
man'tou	满头	302
man'tou'da'han	满头大汗	157
man'tun'tun	慢吞吞	120
man'wen	满文	234
man'xin	满心	304
man'xing	慢性	969
man'xing'bing	慢性病	122
man'yan	蔓延	576
man'yan	满眼	143
man'yi	满意	3417
man'yi	蛮夷	71
man'yi'du	满意度	126
man'you	漫游	308
man'you'you	慢悠悠	78
man'yuan	埋怨	537
man'yue	满月	143
man'zai	满载	351
man'zhou	满洲	1543
man'zhou'guo	满洲国	57
